"Time","Species"
1945440,"Finch"
1945890,"Collared Dove"
1945920,"Collared Dove"
1946130,"Chaffinch"
1946160,"Blackbird"
1946400,"Finch"
1946850,"Collared Dove"
1946970,"Collared Dove"
1946970,"Chaffinch"
1947330,"Blackbird"
1948110,"Blackbird"
1948230,"Starling"
1948410,"Starling"
1948500,"Blackbird"
1948620,"Finch"
1948890,"Magpie"
1948980,"Chaffinch"
1948980,"Collared Dove"
1949370,"Starling"
1949400,"Blackbird"
1949550,"Blackbird"
1949790,"Magpie"
1950210,"Chaffinch"
1950480,"Collared Dove"
1950570,"Collared Dove"
1950600,"Collared Dove"
1950600,"Chaffinch"
1950780,"Blackbird"
1950930,"Finch"
1951080,"Magpie"
1951590,"Magpie"
1951950,"Starling"
1951950,"Magpie"
1951950,"Finch"
1952040,"Magpie"
1952130,"Magpie"
1952280,"Starling"
1952310,"Starling"
1952310,"Finch"
1952340,"Finch"
1952460,"Finch"
1952580,"Chaffinch"
1952670,"Finch"
1953360,"Finch"
1953660,"Starling"
1954110,"Blackbird"
1954470,"Chaffinch"
1954560,"Collared Dove"
1954650,"Collared Dove"
1955430,"Blackbird"
1955670,"Finch"
1955790,"Magpie"
1956000,"Magpie"
1956000,"Blackbird"
1956120,"Chaffinch"
1956210,"Finch"
1956360,"Collared Dove"
1956450,"Finch"
1957380,"Finch"
1957440,"Finch"
1958010,"Starling"
1958130,"Collared Dove"
1958370,"Finch"
1958670,"Finch"
1958700,"Collared Dove"
1958790,"Blackbird"
1959150,"Finch"
1959420,"Collared Dove"
1959450,"Magpie"
1959630,"Magpie"
1959660,"Blackbird"
1959720,"Finch"
1959990,"Magpie"
1959990,"Chaffinch"
1960110,"Collared Dove"
1960170,"Collared Dove"
1960500,"Starling"
1960650,"Collared Dove"
1960710,"Chaffinch"
1961130,"Starling"
1961280,"Finch"
1961490,"Collared Dove"
1962600,"Finch"
1962870,"Finch"
1962930,"Collared Dove"
1962990,"Finch"
1963140,"Starling"
1963140,"Blackbird"
1963620,"Chaffinch"
1963890,"Starling"
1963980,"Magpie"
1964790,"Collared Dove"
1965450,"Magpie"
1965750,"Blackbird"
1965870,"Collared Dove"
1965900,"Chaffinch"
1965990,"Chaffinch"
1966230,"Chaffinch"
1966260,"Blackbird"
1966830,"Collared Dove"
1967400,"Starling"
1967400,"Finch"
1967400,"Magpie"
1967610,"Magpie"
1967760,"Finch"
1967910,"Blackbird"
1968300,"Finch"
1968420,"Collared Dove"
1968480,"Magpie"
1968540,"Magpie"
1968600,"Collared Dove"
1969440,"Starling"
1969500,"Blackbird"
1969590,"Starling"
1970010,"Collared Dove"
1970190,"Blackbird"
1970640,"Finch"
1970820,"Starling"
1971120,"Starling"
1971390,"Finch"
1971510,"Finch"
1971810,"Starling"
1971960,"Starling"
1972320,"Starling"
1972650,"Blackbird"
1972680,"Finch"
1972950,"Finch"
1973220,"Chaffinch"
1973370,"Magpie"
1973580,"Chaffinch"
1973610,"Collared Dove"
1973700,"Collared Dove"
1973850,"Starling"
1973850,"Magpie"
1973970,"Starling"
1974000,"Magpie"
1974090,"Blackbird"
1974240,"Blackbird"
1974510,"Magpie"
1974690,"Magpie"
1974720,"Magpie"
1974810,"Chaffinch"
1974870,"Chaffinch"
1975170,"Magpie"
1975560,"Blackbird"
1975680,"Collared Dove"
1975890,"Collared Dove"
1975920,"Chaffinch"
1976070,"Collared Dove"
1976250,"Chaffinch"
1976550,"Blackbird"
1976850,"Finch"
1977180,"Blackbird"
1977510,"Blackbird"
1977630,"Collared Dove"
1978350,"Magpie"
1978440,"Magpie"
1978530,"Starling"
1978830,"Chaffinch"
1978980,"Finch"
1979340,"Magpie"
1979520,"Blackbird"
1979640,"Collared Dove"
1979700,"Magpie"
1979730,"Collared Dove"
1979730,"Chaffinch"
1979880,"Chaffinch"
1979910,"Starling"
1980060,"Magpie"
1980150,"Finch"
1980210,"Chaffinch"
1980240,"Starling"
1980240,"Magpie"
1980270,"Finch"
1980270,"Magpie"
1980330,"Blackbird"
1980480,"Blackbird"
1980480,"Magpie"
1980750,"Collared Dove"
1980810,"Starling"
1981320,"Blackbird"
1981530,"Blackbird"
1981770,"Chaffinch"
1982070,"Starling"
1982160,"Finch"
1982730,"Finch"
1982850,"Collared Dove"
1983120,"Starling"
1983240,"Magpie"
1983330,"Magpie"
1984080,"Collared Dove"
1984110,"Finch"
1984320,"Blackbird"
1984320,"Starling"
1985010,"Chaffinch"
1985160,"Chaffinch"
1985310,"Finch"
1985550,"Magpie"
1985730,"Starling"
1986390,"Chaffinch"
1987410,"Collared Dove"
1987590,"Blackbird"
1987590,"Finch"
1987590,"Collared Dove"
1987860,"Collared Dove"
1988100,"Finch"
1988370,"Blackbird"
1988490,"Finch"
1988700,"Starling"
1988790,"Magpie"
1988850,"Finch"
1989270,"Magpie"
1989300,"Starling"
1989600,"Blackbird"
1989780,"Collared Dove"
1989960,"Magpie"
1990500,"Blackbird"
1990680,"Finch"
1991370,"Magpie"
1991490,"Collared Dove"
1992030,"Chaffinch"
1992270,"Collared Dove"
1992300,"Finch"
1992330,"Chaffinch"
1992390,"Starling"
1992420,"Collared Dove"
1992660,"Collared Dove"
1992720,"Starling"
1992810,"Collared Dove"
1993020,"Blackbird"
1993590,"Finch"
1993680,"Finch"
1993860,"Magpie"
1994400,"Blackbird"
1994550,"Chaffinch"
1994910,"Blackbird"
1995030,"Magpie"
1995180,"Collared Dove"
1995630,"Blackbird"
1995630,"Blackbird"
1995840,"Finch"
1995870,"Collared Dove"
1995870,"Collared Dove"
1996170,"Finch"
1996350,"Collared Dove"
1996350,"Starling"
1996860,"Magpie"
1998030,"Starling"
1998330,"Starling"
1998450,"Blackbird"
1998780,"Chaffinch"
1998990,"Chaffinch"
1999050,"Starling"
1999110,"Magpie"
1999440,"Magpie"
1999470,"Chaffinch"
1999500,"Magpie"
2000130,"Blackbird"
2000520,"Finch"
2000580,"Finch"
2000820,"Collared Dove"
2001120,"Collared Dove"
2001150,"Magpie"
2001240,"Collared Dove"
2001630,"Magpie"
2001780,"Magpie"
2001990,"Chaffinch"
2002200,"Collared Dove"
2002320,"Magpie"
2002350,"Finch"
2002500,"Blackbird"
2002890,"Blackbird"
2003220,"Chaffinch"
2003370,"Finch"
2003940,"Blackbird"
2004000,"Magpie"
2004090,"Finch"
2004330,"Magpie"
2004630,"Finch"
2004690,"Blackbird"
2004720,"Chaffinch"
2004930,"Blackbird"
2004990,"Starling"
2005230,"Magpie"
2005260,"Chaffinch"
2005290,"Starling"
2005530,"Starling"
2005710,"Blackbird"
2005800,"Finch"
2006400,"Starling"
2006430,"Chaffinch"
2006430,"Finch"
2006460,"Chaffinch"
2006610,"Collared Dove"
2007360,"Blackbird"
2007390,"Blackbird"
2007450,"Starling"
2007600,"Starling"
2007660,"Blackbird"
2007960,"Collared Dove"
2007960,"Magpie"
2008260,"Finch"
2008560,"Magpie"
2008650,"Collared Dove"
2009640,"Magpie"
2009850,"Blackbird"
2010120,"Starling"
2010240,"Chaffinch"
2010330,"Blackbird"
2010330,"Starling"
2010570,"Blackbird"
2010900,"Finch"
2011020,"Chaffinch"
2011080,"Finch"
2011140,"Finch"
2011860,"Starling"
2012190,"Starling"
2013060,"Blackbird"
2013210,"Blackbird"
2013210,"Finch"
2013510,"Finch"
2013510,"Collared Dove"
2013600,"Starling"
2013690,"Starling"
2014050,"Finch"
2014440,"Magpie"
2014560,"Magpie"
2015370,"Magpie"
2015520,"Finch"
2015760,"Chaffinch"
2016270,"Starling"
2016270,"Blackbird"
2016330,"Magpie"
2016330,"Finch"
2016390,"Finch"
2016840,"Starling"
2016870,"Magpie"
2016900,"Blackbird"
2017020,"Collared Dove"
2017620,"Collared Dove"
2017770,"Collared Dove"
2018100,"Finch"
2018100,"Chaffinch"
2018280,"Finch"
2018880,"Finch"
2019000,"Chaffinch"
2019270,"Chaffinch"
2019270,"Chaffinch"
2019390,"Starling"
2019390,"Collared Dove"
2019960,"Starling"
2020350,"Starling"
2020410,"Collared Dove"
2020440,"Collared Dove"
2020470,"Magpie"
2020830,"Collared Dove"
2020860,"Magpie"
2020950,"Chaffinch"
2020980,"Finch"
2021040,"Magpie"
2021580,"Blackbird"
2021640,"Collared Dove"
2021790,"Starling"
2021880,"Chaffinch"
2022240,"Magpie"
2022630,"Finch"
2022690,"Magpie"
2022750,"Chaffinch"
2022810,"Blackbird"
2022930,"Blackbird"
2023050,"Starling"
2023110,"Finch"
2023110,"Finch"
2023290,"Starling"
2023560,"Blackbird"
2023650,"Finch"
2024760,"Starling"
2025000,"Chaffinch"
2025030,"Blackbird"
2025060,"Blackbird"
2025090,"Finch"
2025090,"Blackbird"
2025360,"Collared Dove"
2025480,"Finch"
2025750,"Collared Dove"
2025930,"Finch"
2025990,"Starling"
2026650,"Magpie"
2026860,"Finch"
2026980,"Collared Dove"
2027280,"Blackbird"
2027310,"Chaffinch"
2027400,"Finch"
2027430,"Blackbird"
2027460,"Finch"
2027700,"Blackbird"
2027790,"Finch"
2027850,"Magpie"
2027970,"Blackbird"
2028780,"Magpie"
2028990,"Finch"
2029260,"Blackbird"
2029590,"Starling"
2029620,"Blackbird"
2029740,"Finch"
2029830,"Starling"
2030100,"Chaffinch"
2030250,"Magpie"
2030310,"Collared Dove"
2030760,"Blackbird"
2030880,"Collared Dove"
2031300,"Collared Dove"
2031510,"Collared Dove"
2031600,"Collared Dove"
2032710,"Blackbird"
2032770,"Chaffinch"
2033130,"Chaffinch"
2033550,"Magpie"
2034060,"Magpie"
2034150,"Magpie"
2034270,"Blackbird"
2034510,"Chaffinch"
2034630,"Blackbird"
2034720,"Starling"
2034900,"Collared Dove"
2034960,"Chaffinch"
2035020,"Blackbird"
2035170,"Collared Dove"
2035200,"Starling"
2035260,"Starling"
2035320,"Blackbird"
2035560,"Magpie"
2036070,"Starling"
2036130,"Collared Dove"
2036370,"Finch"
2036910,"Chaffinch"
2037000,"Starling"
2037120,"Starling"
2037240,"Blackbird"
2037330,"Finch"
2037450,"Starling"
2037480,"Magpie"
2037480,"Blackbird"
2037540,"Starling"
2037570,"Chaffinch"
2037630,"Chaffinch"
2037810,"Finch"
2037900,"Blackbird"
2038260,"Chaffinch"
2038710,"Starling"
2038950,"Finch"
2039160,"Magpie"
2039550,"Magpie"
2039580,"Collared Dove"
2040180,"Finch"
2040240,"Blackbird"
2040240,"Blackbird"
2040330,"Chaffinch"
2040390,"Finch"
2040540,"Magpie"
2040900,"Collared Dove"
2041380,"Finch"
2041380,"Chaffinch"
2041470,"Finch"
2041620,"Collared Dove"
2042070,"Collared Dove"
2042370,"Blackbird"
2043000,"Starling"
2043090,"Finch"
2043210,"Magpie"
2043390,"Starling"
2043420,"Starling"
2043810,"Collared Dove"
2044080,"Blackbird"
2044110,"Collared Dove"
2044230,"Collared Dove"
2044470,"Starling"
2044470,"Blackbird"
2044980,"Blackbird"
2045100,"Blackbird"
2045700,"Starling"
2046030,"Finch"
2046240,"Blackbird"
2046270,"Chaffinch"
2046450,"Starling"
2046660,"Finch"
2047020,"Finch"
2047620,"Starling"
2047710,"Finch"
2047740,"Finch"
2047740,"Collared Dove"
2047830,"Finch"
2047860,"Finch"
2048460,"Magpie"
2048520,"Blackbird"
2048790,"Starling"
2049120,"Collared Dove"
2049150,"Blackbird"
2049180,"Collared Dove"
2049180,"Starling"
2049450,"Chaffinch"
2049810,"Magpie"
2050290,"Chaffinch"
2050920,"Finch"
2051040,"Collared Dove"
2051250,"Magpie"
2051700,"Chaffinch"
2051730,"Chaffinch"
2051760,"Finch"
2051910,"Blackbird"
2052060,"Chaffinch"
2052120,"Chaffinch"
2052600,"Starling"
2052720,"Blackbird"
2052750,"Collared Dove"
2053320,"Finch"
2053350,"Collared Dove"
2053410,"Blackbird"
2053440,"Blackbird"
2053950,"Chaffinch"
2054250,"Collared Dove"
2054580,"Blackbird"
2055210,"Starling"
2055450,"Magpie"
2055960,"Magpie"
2056410,"Collared Dove"
2056440,"Starling"
2056740,"Starling"
2057070,"Magpie"
2057160,"Magpie"
2057160,"Chaffinch"
2057400,"Starling"
2057760,"Magpie"
2057850,"Finch"
2058000,"Finch"
2058480,"Chaffinch"
2058540,"Magpie"
2058690,"Finch"
2058690,"Finch"
2058750,"Blackbird"
2058780,"Blackbird"
2058840,"Starling"
2059350,"Magpie"
2059410,"Blackbird"
2059560,"Starling"
2059950,"Finch"
2059980,"Starling"
2060250,"Collared Dove"
2060340,"Collared Dove"
2060370,"Starling"
2060550,"Finch"
2060760,"Starling"
2060790,"Magpie"
2060910,"Blackbird"
2060970,"Collared Dove"
2061600,"Starling"
2061870,"Starling"
2061900,"Starling"
2061900,"Magpie"
2062140,"Collared Dove"
2062200,"Blackbird"
2062590,"Finch"
2062890,"Blackbird"
2062920,"Finch"
2063310,"Finch"
2063580,"Finch"
2063850,"Chaffinch"
2063910,"Magpie"
2064000,"Chaffinch"
2064090,"Magpie"
2064240,"Magpie"
2064420,"Chaffinch"
2064450,"Blackbird"
2064570,"Chaffinch"
2064810,"Collared Dove"
2064960,"Blackbird"
2065020,"Collared Dove"
2065200,"Blackbird"
2065320,"Finch"
2065350,"Blackbird"
2065470,"Blackbird"
2065890,"Starling"
2065950,"Chaffinch"
2066040,"Chaffinch"
2066190,"Finch"
2066370,"Starling"
2066430,"Finch"
2066460,"Blackbird"
2066490,"Finch"
2066790,"Collared Dove"
2066850,"Magpie"
2067030,"Finch"
2067180,"Starling"
2067300,"Starling"
2067330,"Blackbird"
2067540,"Collared Dove"
2067570,"Finch"
2067870,"Collared Dove"
2067930,"Magpie"
2068110,"Blackbird"
2068110,"Blackbird"
2068140,"Blackbird"
2068290,"Blackbird"
2068590,"Collared Dove"
2068590,"Blackbird"
2068650,"Blackbird"
2069010,"Chaffinch"
2069070,"Finch"
2069100,"Chaffinch"
2069220,"Magpie"
2069280,"Blackbird"
2069640,"Starling"
2069820,"Starling"
2070990,"Chaffinch"
2070990,"Blackbird"
2071020,"Finch"
2071020,"Collared Dove"
2071740,"Blackbird"
2071800,"Starling"
2071860,"Finch"
2072160,"Magpie"
2072250,"Magpie"
2072520,"Magpie"
2072730,"Finch"
2073810,"Chaffinch"
2073930,"Blackbird"
2074170,"Chaffinch"
2074350,"Magpie"
2074380,"Collared Dove"
2074620,"Blackbird"
2074860,"Blackbird"
2075160,"Blackbird"
2075670,"Starling"
2075730,"Blackbird"
2075850,"Finch"
2075970,"Chaffinch"
2076090,"Collared Dove"
2076120,"Finch"
2076120,"Starling"
2076300,"Starling"
2076660,"Chaffinch"
2076720,"Blackbird"
2076840,"Magpie"
2077170,"Magpie"
2077260,"Magpie"
2077290,"Magpie"
2077500,"Magpie"
2077920,"Collared Dove"
2078100,"Magpie"
2078370,"Chaffinch"
2078370,"Collared Dove"
2078580,"Starling"
2078970,"Finch"
2079150,"Starling"
2079330,"Starling"
2079510,"Magpie"
2080140,"Magpie"
2080170,"Starling"
2080290,"Chaffinch"
2080320,"Finch"
2080320,"Chaffinch"
2080710,"Finch"
2080770,"Starling"
2080830,"Collared Dove"
2081340,"Starling"
2081760,"Starling"
2082180,"Blackbird"
2082210,"Magpie"
2082330,"Finch"
2082420,"Starling"
2082720,"Starling"
2082780,"Finch"
2083200,"Magpie"
2083380,"Collared Dove"
2083770,"Starling"
2083800,"Finch"
2084040,"Blackbird"
2084130,"Collared Dove"
2084160,"Starling"
2084400,"Chaffinch"
2084490,"Magpie"
2084760,"Magpie"
2084850,"Starling"
2085000,"Chaffinch"
2085180,"Starling"
2085210,"Blackbird"
2085420,"Starling"
2085510,"Magpie"
2085570,"Magpie"
2085750,"Collared Dove"
2085960,"Starling"
2085960,"Magpie"
2086110,"Collared Dove"
2086170,"Magpie"
2086320,"Collared Dove"
2086380,"Blackbird"
2086530,"Starling"
2086590,"Magpie"
2086710,"Starling"
2086830,"Chaffinch"
2086890,"Magpie"
2087190,"Collared Dove"
2087220,"Blackbird"
2087310,"Starling"
2087310,"Starling"
2087400,"Collared Dove"
2088480,"Chaffinch"
2088570,"Magpie"
2088690,"Finch"
2089020,"Magpie"
2089530,"Starling"
2089560,"Starling"
2090070,"Magpie"
2090070,"Collared Dove"
2090250,"Magpie"
2091150,"Finch"
2091180,"Starling"
2091330,"Chaffinch"
2091330,"Chaffinch"
2091570,"Magpie"
2091780,"Finch"
2091870,"Magpie"
2092200,"Chaffinch"
2093010,"Magpie"
2093160,"Starling"
2093220,"Chaffinch"
2093460,"Collared Dove"
2093820,"Chaffinch"
2093970,"Starling"
2094090,"Chaffinch"
2094330,"Magpie"
2094570,"Chaffinch"
2094600,"Chaffinch"
2094600,"Collared Dove"
2094660,"Finch"
2095170,"Chaffinch"
2095320,"Finch"
2095470,"Collared Dove"
2095620,"Starling"
2095800,"Finch"
2095860,"Blackbird"
2096100,"Blackbird"
2096250,"Magpie"
2096340,"Finch"
2097000,"Blackbird"
2097090,"Magpie"
2097810,"Blackbird"
2098110,"Collared Dove"
2098260,"Blackbird"
2098290,"Magpie"
2098410,"Chaffinch"
2098500,"Chaffinch"
2098620,"Collared Dove"
2098680,"Finch"
2098860,"Collared Dove"
2098950,"Collared Dove"
2099190,"Collared Dove"
2099610,"Starling"
2100120,"Collared Dove"
2100150,"Chaffinch"
2100420,"Blackbird"
2100930,"Chaffinch"
2101260,"Magpie"
2101470,"Collared Dove"
2102070,"Magpie"
2102220,"Magpie"
2102430,"Finch"
2102730,"Magpie"
2102820,"Collared Dove"
2103060,"Chaffinch"
2103090,"Starling"
2103150,"Collared Dove"
2103930,"Collared Dove"
2104020,"Starling"
2104140,"Magpie"
2104230,"Collared Dove"
2104260,"Magpie"
2104320,"Chaffinch"
2104560,"Chaffinch"
2104590,"Blackbird"
2104680,"Starling"
2104740,"Collared Dove"
2105040,"Chaffinch"
2105160,"Collared Dove"
2105310,"Starling"
2106000,"Collared Dove"
2106030,"Blackbird"
2106030,"Finch"
2106060,"Blackbird"
2106330,"Starling"
2106360,"Starling"
2106780,"Collared Dove"
2107140,"Magpie"
2107260,"Blackbird"
2107260,"Collared Dove"
2107500,"Starling"
2108190,"Blackbird"
2108280,"Finch"
2108670,"Chaffinch"
2108790,"Collared Dove"
2108850,"Magpie"
2108940,"Magpie"
2109330,"Chaffinch"
2109450,"Finch"
2109510,"Finch"
2109870,"Magpie"
2109960,"Chaffinch"
2110170,"Starling"
2110530,"Blackbird"
2110650,"Collared Dove"
2110770,"Chaffinch"
2110800,"Chaffinch"
2110830,"Magpie"
2111130,"Chaffinch"
2111190,"Collared Dove"
2111430,"Blackbird"
2111430,"Collared Dove"
2111520,"Chaffinch"
2111640,"Chaffinch"
2111700,"Collared Dove"
2111850,"Chaffinch"
2111880,"Collared Dove"
2112180,"Collared Dove"
2112240,"Magpie"
2112300,"Chaffinch"
2112510,"Magpie"
2112600,"Chaffinch"
2112690,"Blackbird"
2112780,"Starling"
2112810,"Chaffinch"
2112960,"Finch"
2113050,"Magpie"
2113200,"Chaffinch"
2113260,"Starling"
2113260,"Finch"
2113290,"Collared Dove"
2113320,"Collared Dove"
2113470,"Chaffinch"
2113620,"Magpie"
2114160,"Magpie"
2114340,"Collared Dove"
2114400,"Chaffinch"
2114640,"Starling"
2114790,"Starling"
2115420,"Collared Dove"
2115720,"Starling"
2116050,"Collared Dove"
2117190,"Magpie"
2117220,"Starling"
2117250,"Finch"
2117250,"Blackbird"
2117490,"Chaffinch"
2117880,"Blackbird"
2118210,"Starling"
2118450,"Magpie"
2118570,"Chaffinch"
2118570,"Finch"
2119410,"Collared Dove"
2119470,"Collared Dove"
2119620,"Starling"
2119680,"Magpie"
2120070,"Starling"
2120400,"Starling"
2120550,"Collared Dove"
2121270,"Blackbird"
2121270,"Collared Dove"
2121360,"Blackbird"
2121390,"Magpie"
2121840,"Blackbird"
2121900,"Magpie"
2121960,"Blackbird"
2122080,"Blackbird"
2122110,"Chaffinch"
2122170,"Chaffinch"
2122320,"Chaffinch"
2122380,"Magpie"
2122560,"Starling"
2122680,"Starling"
2122890,"Chaffinch"
2123040,"Blackbird"
2123070,"Magpie"
2123370,"Collared Dove"
2123760,"Chaffinch"
2123790,"Starling"
2123820,"Starling"
2124000,"Collared Dove"
2124450,"Blackbird"
2124570,"Finch"
2124990,"Finch"
2125020,"Finch"
2125050,"Chaffinch"
2125050,"Magpie"
2125170,"Magpie"
2125230,"Chaffinch"
2125290,"Blackbird"
2125740,"Starling"
2125860,"Collared Dove"
2125860,"Blackbird"
2125980,"Magpie"
2125980,"Finch"
2126100,"Chaffinch"
2126100,"Magpie"
2126250,"Finch"
2126250,"Magpie"
2126250,"Starling"
2126370,"Blackbird"
2126520,"Collared Dove"
2126610,"Collared Dove"
2126940,"Finch"
2126970,"Chaffinch"
2127210,"Chaffinch"
2127210,"Chaffinch"
2127360,"Chaffinch"
2127390,"Collared Dove"
2127570,"Blackbird"
2127630,"Chaffinch"
2127690,"Starling"
2127840,"Blackbird"
2127900,"Finch"
2128140,"Magpie"
2128200,"Collared Dove"
2128230,"Finch"
2128260,"Magpie"
2128290,"Finch"
2128320,"Finch"
2128650,"Magpie"
2128710,"Finch"
2128830,"Chaffinch"
2128980,"Chaffinch"
2128980,"Magpie"
2129340,"Collared Dove"
2129550,"Starling"
2129580,"Finch"
2129970,"Collared Dove"
2130060,"Chaffinch"
2130210,"Starling"
2130450,"Blackbird"
2130960,"Starling"
2130990,"Magpie"
2131380,"Starling"
2131530,"Blackbird"
2131770,"Blackbird"
2131800,"Chaffinch"
2131860,"Collared Dove"
2132460,"Blackbird"
2132700,"Finch"
2132790,"Collared Dove"
2133000,"Starling"
2133240,"Blackbird"
2133360,"Magpie"
2133510,"Collared Dove"
2133510,"Starling"
2133570,"Blackbird"
2133630,"Finch"
2133720,"Chaffinch"
2133810,"Starling"
2134140,"Chaffinch"
2134560,"Finch"
2134620,"Magpie"
2134740,"Collared Dove"
2134980,"Starling"
2135070,"Blackbird"
2135460,"Blackbird"
2135970,"Finch"
2136120,"Collared Dove"
2136330,"Finch"
2136390,"Chaffinch"
2136420,"Finch"
2136780,"Magpie"
2137200,"Finch"
2137470,"Starling"
2137530,"Finch"
2137710,"Magpie"
2137710,"Starling"
2138010,"Magpie"
2138460,"Collared Dove"
2138790,"Collared Dove"
2138910,"Blackbird"
2139330,"Starling"
2139540,"Blackbird"
2139600,"Chaffinch"
2140110,"Collared Dove"
2140110,"Chaffinch"
2140260,"Magpie"
2140590,"Blackbird"
2140650,"Magpie"
2140890,"Chaffinch"
2141100,"Chaffinch"
2142180,"Blackbird"
2142210,"Blackbird"
2142390,"Starling"
2142510,"Chaffinch"
2142780,"Starling"
2142990,"Starling"
2143650,"Finch"
2143860,"Collared Dove"
2143950,"Blackbird"
2144400,"Blackbird"
2144640,"Blackbird"
2144820,"Finch"
2144880,"Finch"
2144970,"Starling"
2145240,"Starling"
2145270,"Chaffinch"
2145330,"Blackbird"
2145450,"Finch"
2145660,"Blackbird"
2145690,"Chaffinch"
2145810,"Magpie"
2145810,"Collared Dove"
2146440,"Collared Dove"
2146770,"Collared Dove"
2146830,"Finch"
2146950,"Finch"
2147100,"Chaffinch"
2147160,"Blackbird"
2147250,"Magpie"
2147700,"Chaffinch"
2148180,"Magpie"
2148210,"Collared Dove"
2148480,"Magpie"
2148660,"Finch"
2148930,"Blackbird"
2148990,"Collared Dove"
2148990,"Magpie"
2149050,"Collared Dove"
2149140,"Starling"
2149260,"Finch"
2149500,"Finch"
2150130,"Chaffinch"
2150550,"Magpie"
2150760,"Starling"
2151000,"Blackbird"
2151030,"Collared Dove"
2151210,"Collared Dove"
2151270,"Starling"
2151480,"Finch"
2151960,"Blackbird"
2152500,"Finch"
2152920,"Starling"
2153460,"Magpie"
2153910,"Magpie"
2153940,"Starling"
2154180,"Starling"
2154390,"Starling"
2154990,"Blackbird"
2155050,"Finch"
2155140,"Finch"
2155530,"Starling"
2155560,"Starling"
2155980,"Starling"
2156010,"Collared Dove"
2156280,"Magpie"
2156280,"Finch"
2156640,"Starling"
2157060,"Collared Dove"
2157420,"Chaffinch"
2157630,"Collared Dove"
2158020,"Starling"
2158200,"Blackbird"
2158230,"Magpie"
2158380,"Starling"
2158410,"Magpie"
2159280,"Blackbird"
2159580,"Starling"
2159670,"Finch"
2159730,"Starling"
2159730,"Finch"
2159790,"Collared Dove"
2160030,"Finch"
2160150,"Blackbird"
2160240,"Collared Dove"
2160480,"Collared Dove"
2160660,"Collared Dove"
2160810,"Chaffinch"
2161230,"Magpie"
2161260,"Finch"
2161290,"Chaffinch"
2161620,"Starling"
2161680,"Starling"
2161770,"Finch"
2161860,"Starling"
2162160,"Blackbird"
2162310,"Starling"
2162400,"Blackbird"
2162970,"Magpie"
2163060,"Finch"
2163270,"Finch"
2163540,"Chaffinch"
2163630,"Magpie"
2164260,"Starling"
2164380,"Magpie"
2164470,"Finch"
2164500,"Collared Dove"
2164620,"Finch"
2164650,"Finch"
2164650,"Starling"
2164710,"Magpie"
2165340,"Finch"
2165460,"Finch"
2165520,"Chaffinch"
2165730,"Blackbird"
2166210,"Chaffinch"
2166300,"Chaffinch"
2166450,"Starling"
2166690,"Collared Dove"
2166930,"Magpie"
2167110,"Starling"
2167140,"Magpie"
2167500,"Magpie"
2167800,"Chaffinch"
2167920,"Starling"
